# Local Datetime (mm,dd,yyyy HH,mm),UTC Datetime (mm,dd,yyyy HH,mm),Site ID,City,O3 (ppb),PM10 (�g,m3),PM2.5 (�g,m3),Temperature (�C),Relative humidity (%),Barometric pressure (mBar),Wind speed (m,s),Wind direction (degree),Rain (mm)
01,03,2017, 01,00,01,03,2017, 07,00,11.0,36.0,NaN,17.0,45,952,0.4,249,NaN
01,03,2017, 02,00,01,03,2017, 08,00,16.0,43.0,NaN,16.4,47,951,0.2,237,NaN
01,03,2017, 03,00,01,03,2017, 09,00,15.0,26.0,NaN,16.2,49,951,0.2,234,NaN
01,03,2017, 04,00,01,03,2017, 10,00,11.0,32.0,NaN,15.6,48,952,0.2,251,NaN
01,03,2017, 05,00,01,03,2017, 11,00,9.0,57.0,NaN,15.0,50,952,0.3,250,NaN
01,03,2017, 06,00,01,03,2017, 12,00,9.0,68.0,NaN,14.6,51,952,0.4,240,NaN
01,03,2017, 07,00,01,03,2017, 13,00,4.0,35.0,NaN,14.8,51,952,0.2,181,NaN
01,03,2017, 08,00,01,03,2017, 14,00,3.0,53.0,NaN,15.9,47,952,0.2,235,NaN
01,03,2017, 09,00,01,03,2017, 15,00,8.0,76.0,NaN,18.9,38,952,0.2,266,NaN
01,03,2017, 10,00,01,03,2017, 16,00,16.0,45.0,NaN,22.4,30,952,0.2,256,NaN
01,03,2017, 11,00,01,03,2017, 17,00,22.0,47.0,NaN,25.5,25,952,NaN,135,NaN
01,03,2017, 12,00,01,03,2017, 18,00,24.0,68.0,NaN,25.3,27,952,1.1,84,NaN
01,03,2017, 13,00,01,03,2017, 19,00,28.0,115.0,NaN,25.8,30,951,1.3,93,NaN
01,03,2017, 14,00,01,03,2017, 20,00,32.0,116.0,NaN,26.3,30,951,1.5,87,NaN
01,03,2017, 15,00,01,03,2017, 21,00,32.0,127.0,NaN,26.6,30,951,1.6,80,NaN
01,03,2017, 16,00,01,03,2017, 22,00,33.0,111.0,NaN,26.5,31,951,1.7,74,NaN
01,03,2017, 17,00,01,03,2017, 23,00,26.0,133.0,NaN,25.3,34,951,1.4,79,NaN
01,03,2017, 18,00,01,04,2017, 00,00,14.0,95.0,NaN,23.2,42,951,1.1,109,NaN
01,03,2017, 19,00,01,04,2017, 01,00,13.0,77.0,NaN,22.0,47,952,1.1,114,NaN
01,03,2017, 20,00,01,04,2017, 02,00,27.0,73.0,NaN,21.0,47,952,1.2,145,NaN
01,03,2017, 21,00,01,04,2017, 03,00,26.0,65.0,NaN,20.3,49,952,0.9,154,NaN
01,03,2017, 22,00,01,04,2017, 04,00,13.0,48.0,NaN,19.2,52,952,0.4,215,NaN
01,03,2017, 23,00,01,04,2017, 05,00,7.0,60.0,NaN,19.1,54,952,0.6,149,NaN
01,04,2017, 00,00,01,04,2017, 06,00,6.0,69.0,NaN,18.0,57,952,0.3,233,NaN
01,04,2017, 01,00,01,04,2017, 07,00,8.0,73.0,NaN,16.7,60,952,0.2,238,NaN
01,04,2017, 02,00,01,04,2017, 08,00,5.0,58.0,NaN,15.7,64,952,0.2,244,NaN
01,04,2017, 03,00,01,04,2017, 09,00,7.0,62.0,NaN,15.1,65,952,0.2,238,NaN
01,04,2017, 04,00,01,04,2017, 10,00,7.0,60.0,NaN,14.9,65,952,0.2,250,NaN
01,04,2017, 05,00,01,04,2017, 11,00,11.0,63.0,NaN,15.0,58,952,0.4,216,NaN
01,04,2017, 06,00,01,04,2017, 12,00,6.0,52.0,NaN,14.5,61,952,0.2,257,NaN
01,04,2017, 07,00,01,04,2017, 13,00,3.0,57.0,NaN,14.3,64,952,0.2,217,NaN
01,04,2017, 08,00,01,04,2017, 14,00,2.0,71.0,NaN,14.8,66,952,0.3,283,NaN
01,04,2017, 09,00,01,04,2017, 15,00,3.0,121.0,NaN,16.9,60,953,0.2,239,NaN
01,04,2017, 10,00,01,04,2017, 16,00,3.0,200.0,NaN,19.1,69,953,1.2,80,NaN
01,04,2017, 11,00,01,04,2017, 17,00,3.0,155.0,NaN,15.7,79,953,1.8,92,NaN
01,04,2017, 12,00,01,04,2017, 18,00,4.0,112.0,NaN,15.3,79,952,1.6,106,NaN
01,04,2017, 13,00,01,04,2017, 19,00,3.0,117.0,NaN,15.4,81,952,1.3,92,NaN
01,04,2017, 14,00,01,04,2017, 20,00,3.0,147.0,NaN,14.9,85,951,1.6,98,NaN
01,04,2017, 15,00,01,04,2017, 21,00,3.0,121.0,NaN,14.6,87,951,1.5,97,NaN
01,04,2017, 16,00,01,04,2017, 22,00,2.0,104.0,NaN,14.7,85,951,1.3,95,NaN
01,04,2017, 17,00,01,04,2017, 23,00,2.0,109.0,NaN,14.1,87,950,1.2,82,NaN
01,04,2017, 18,00,01,05,2017, 00,00,2.0,112.0,NaN,13.0,89,951,1.3,104,NaN
01,04,2017, 19,00,01,05,2017, 01,00,NaN,78.0,NaN,12.4,90,951,1.4,92,NaN
01,04,2017, 20,00,01,05,2017, 02,00,NaN,62.0,NaN,11.9,91,951,1.3,93,NaN
01,04,2017, 21,00,01,05,2017, 03,00,NaN,44.0,NaN,11.8,91,951,1.1,91,NaN
01,04,2017, 22,00,01,05,2017, 04,00,NaN,45.0,NaN,11.9,92,951,0.9,89,NaN
01,04,2017, 23,00,01,05,2017, 05,00,NaN,64.0,NaN,11.7,92,951,1.0,88,NaN
01,05,2017, 00,00,01,05,2017, 06,00,NaN,66.0,NaN,11.7,92,951,0.7,94,NaN
01,05,2017, 01,00,01,05,2017, 07,00,NaN,55.0,NaN,11.7,92,951,0.2,95,NaN
01,05,2017, 02,00,01,05,2017, 08,00,NaN,52.0,NaN,12.1,92,950,0.2,117,NaN
01,05,2017, 03,00,01,05,2017, 09,00,NaN,54.0,NaN,12.3,92,950,0.2,86,NaN
01,05,2017, 04,00,01,05,2017, 10,00,NaN,65.0,NaN,12.5,92,950,0.3,74,NaN
01,05,2017, 05,00,01,05,2017, 11,00,NaN,68.0,NaN,12.4,NaN,950,0.3,82,NaN
01,05,2017, 06,00,01,05,2017, 12,00,NaN,69.0,NaN,12.3,NaN,950,0.4,196,NaN
01,05,2017, 07,00,01,05,2017, 13,00,NaN,121.0,NaN,11.9,91,950,0.5,167,NaN
01,05,2017, 08,00,01,05,2017, 14,00,NaN,75.0,NaN,12.9,91,950,0.3,105,NaN
01,05,2017, 09,00,01,05,2017, 15,00,3.0,94.0,NaN,16.3,83,950,0.3,77,NaN
01,05,2017, 10,00,01,05,2017, 16,00,4.0,NaN,NaN,17.3,70,950,0.7,74,NaN
01,05,2017, 11,00,01,05,2017, 17,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 12,00,01,05,2017, 18,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 13,00,01,05,2017, 19,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 14,00,01,05,2017, 20,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 15,00,01,05,2017, 21,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 16,00,01,05,2017, 22,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 17,00,01,05,2017, 23,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 18,00,01,06,2017, 00,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 19,00,01,06,2017, 01,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 20,00,01,06,2017, 02,00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01,05,2017, 21,00,01,06,2017, 03,00,1.0,38.0,NaN,NaN,NaN,NaN,0.4,132,NaN
01,05,2017, 22,00,01,06,2017, 04,00,2.0,68.0,NaN,14.0,NaN,NaN,0.5,130,NaN
01,05,2017, 23,00,01,06,2017, 05,00,2.0,70.0,NaN,16.9,82,949,0.4,153,NaN
01,06,2017, 00,00,01,06,2017, 06,00,2.0,72.0,NaN,16.1,81,949,0.4,227,NaN
01,06,2017, 01,00,01,06,2017, 07,00,3.0,90.0,NaN,16.4,77,949,0.2,204,NaN
01,06,2017, 02,00,01,06,2017, 08,00,2.0,NaN,NaN,17.3,80,949,0.9,102,NaN
01,06,2017, 03,00,01,06,2017, 09,00,1.0,115.0,NaN,17.3,83,950,1.2,117,NaN
01,06,2017, 04,00,01,06,2017, 10,00,1.0,93.0,NaN,17.3,83,950,1.1,113,NaN
01,06,2017, 05,00,01,06,2017, 11,00,7.0,84.0,NaN,16.9,83,950,1.3,110,NaN
01,06,2017, 06,00,01,06,2017, 12,00,4.0,69.0,NaN,16.5,83,950,0.9,79,NaN
01,06,2017, 07,00,01,06,2017, 13,00,3.0,73.0,NaN,13.9,83,950,2.0,91,NaN
01,06,2017, 08,00,01,06,2017, 14,00,2.0,48.0,NaN,10.6,86,951,2.3,86,NaN
01,06,2017, 09,00,01,06,2017, 15,00,3.0,47.0,NaN,8.7,89,951,2.1,81,NaN
01,06,2017, 10,00,01,06,2017, 16,00,2.0,34.0,NaN,8.1,90,952,1.9,81,NaN
01,06,2017, 11,00,01,06,2017, 17,00,3.0,39.0,NaN,6.8,90,952,1.8,77,NaN
01,06,2017, 12,00,01,06,2017, 18,00,3.0,36.0,NaN,6.6,90,952,1.6,76,NaN
01,06,2017, 13,00,01,06,2017, 19,00,4.0,42.0,NaN,6.5,88,951,1.7,72,NaN
01,06,2017, 14,00,01,06,2017, 20,00,4.0,36.0,NaN,6.4,87,951,1.7,72,NaN
01,06,2017, 15,00,01,06,2017, 21,00,3.0,49.0,NaN,6.3,86,951,1.8,78,NaN
01,06,2017, 16,00,01,06,2017, 22,00,3.0,64.0,NaN,5.7,85,952,1.9,74,NaN
01,06,2017, 17,00,01,06,2017, 23,00,3.0,54.0,NaN,4.6,87,953,2.0,85,NaN
01,06,2017, 18,00,01,07,2017, 00,00,NaN,23.0,NaN,3.8,89,953,2.4,97,NaN
01,06,2017, 19,00,01,07,2017, 01,00,NaN,12.0,NaN,3.0,89,954,2.3,83,NaN
01,06,2017, 20,00,01,07,2017, 02,00,7.0,11.0,NaN,1.8,89,955,2.2,79,NaN
01,06,2017, 21,00,01,07,2017, 03,00,7.0,32.0,NaN,1.1,89,956,2.3,93,NaN
01,06,2017, 22,00,01,07,2017, 04,00,8.0,43.0,NaN,1.0,88,956,2.2,92,NaN
01,06,2017, 23,00,01,07,2017, 05,00,11.0,30.0,NaN,0.7,88,956,1.8,95,NaN
01,07,2017, 00,00,01,07,2017, 06,00,7.0,32.0,NaN,1.1,88,957,1.0,65,NaN
01,07,2017, 01,00,01,07,2017, 07,00,9.0,32.0,NaN,1.2,88,957,1.4,93,NaN
01,07,2017, 02,00,01,07,2017, 08,00,15.0,27.0,NaN,1.1,79,957,1.6,95,NaN
01,07,2017, 03,00,01,07,2017, 09,00,15.0,42.0,NaN,1.1,65,958,1.9,83,NaN
01,07,2017, 04,00,01,07,2017, 10,00,15.0,33.0,NaN,0.6,65,958,1.2,78,NaN
01,07,2017, 05,00,01,07,2017, 11,00,11.0,37.0,NaN,0.6,65,958,1.0,81,NaN
01,07,2017, 06,00,01,07,2017, 12,00,10.0,44.0,NaN,0.6,63,958,1.3,81,NaN
01,07,2017, 07,00,01,07,2017, 13,00,11.0,37.0,NaN,-0.1,61,958,1.7,77,NaN
01,07,2017, 08,00,01,07,2017, 14,00,7.0,41.0,NaN,-0.6,60,959,1.8,79,NaN
01,07,2017, 09,00,01,07,2017, 15,00,8.0,NaN,NaN,-0.9,59,959,1.4,72,NaN
01,07,2017, 10,00,01,07,2017, 16,00,9.0,47.0,NaN,0.4,57,959,0.7,57,NaN
01,07,2017, 11,00,01,07,2017, 17,00,10.0,47.0,NaN,1.6,55,959,1.0,75,NaN
01,07,2017, 12,00,01,07,2017, 18,00,11.0,56.0,NaN,3.0,52,959,1.2,87,NaN
01,07,2017, 13,00,01,07,2017, 19,00,14.0,81.0,NaN,4.5,50,958,1.4,76,NaN
01,07,2017, 14,00,01,07,2017, 20,00,14.0,92.0,NaN,5.6,47,958,1.8,71,NaN
01,07,2017, 15,00,01,07,2017, 21,00,16.0,98.0,NaN,6.4,39,958,2.0,67,NaN
01,07,2017, 16,00,01,07,2017, 22,00,17.0,81.0,NaN,7.1,37,958,1.8,81,NaN
01,07,2017, 17,00,01,07,2017, 23,00,15.0,53.0,NaN,6.8,41,959,1.7,96,NaN
01,07,2017, 18,00,01,08,2017, 00,00,12.0,62.0,NaN,5.8,47,959,1.7,110,NaN
01,07,2017, 19,00,01,08,2017, 01,00,6.0,57.0,NaN,5.2,52,959,1.6,66,NaN
01,07,2017, 20,00,01,08,2017, 02,00,16.0,53.0,NaN,4.3,59,959,1.7,64,NaN
01,07,2017, 21,00,01,08,2017, 03,00,17.0,35.0,NaN,3.7,55,959,1.6,61,NaN
01,07,2017, 22,00,01,08,2017, 04,00,19.0,29.0,NaN,3.4,52,959,1.7,58,NaN
01,07,2017, 23,00,01,08,2017, 05,00,22.0,31.0,NaN,3.0,47,959,1.8,59,NaN
01,08,2017, 00,00,01,08,2017, 06,00,23.0,26.0,NaN,2.7,44,959,1.6,57,NaN
01,08,2017, 01,00,01,08,2017, 07,00,27.0,22.0,NaN,2.4,44,959,1.3,60,NaN
01,08,2017, 02,00,01,08,2017, 08,00,26.0,17.0,NaN,1.9,48,959,0.4,116,NaN
01,08,2017, 03,00,01,08,2017, 09,00,21.0,18.0,NaN,1.4,52,959,0.2,198,NaN
01,08,2017, 04,00,01,08,2017, 10,00,18.0,17.0,NaN,0.9,57,959,0.2,180,NaN
01,08,2017, 05,00,01,08,2017, 11,00,16.0,22.0,NaN,0.8,60,958,0.2,172,NaN
01,08,2017, 06,00,01,08,2017, 12,00,14.0,17.0,NaN,0.5,61,959,0.2,158,NaN
01,08,2017, 07,00,01,08,2017, 13,00,10.0,18.0,NaN,0.4,61,959,NaN,201,NaN
01,08,2017, 08,00,01,08,2017, 14,00,15.0,24.0,NaN,1.5,57,959,0.2,235,NaN
01,08,2017, 09,00,01,08,2017, 15,00,20.0,29.0,NaN,3.8,47,959,0.2,243,NaN
01,08,2017, 10,00,01,08,2017, 16,00,23.0,41.0,NaN,7.1,40,959,0.2,92,NaN
01,08,2017, 11,00,01,08,2017, 17,00,23.0,35.0,NaN,8.9,38,959,0.4,87,NaN
01,08,2017, 12,00,01,08,2017, 18,00,20.0,39.0,NaN,8.5,37,958,1.2,82,NaN
01,08,2017, 13,00,01,08,2017, 19,00,20.0,57.0,NaN,8.6,37,958,1.6,79,NaN
01,08,2017, 14,00,01,08,2017, 20,00,22.0,63.0,NaN,9.0,36,957,1.6,75,NaN
01,08,2017, 15,00,01,08,2017, 21,00,23.0,77.0,NaN,9.5,36,957,1.6,75,NaN
01,08,2017, 16,00,01,08,2017, 22,00,26.0,54.0,NaN,9.7,37,957,1.6,78,NaN
01,08,2017, 17,00,01,08,2017, 23,00,16.0,54.0,NaN,9.4,40,957,1.4,86,NaN
01,08,2017, 18,00,01,09,2017, 00,00,7.0,41.0,NaN,8.2,46,957,1.1,95,NaN
01,08,2017, 19,00,01,09,2017, 01,00,7.0,43.0,NaN,7.4,51,957,0.8,136,NaN
01,08,2017, 20,00,01,09,2017, 02,00,6.0,34.0,NaN,6.8,54,957,0.8,165,NaN
01,08,2017, 21,00,01,09,2017, 03,00,4.0,40.0,NaN,6.6,56,957,0.2,209,NaN
01,08,2017, 22,00,01,09,2017, 04,00,5.0,43.0,NaN,5.9,59,957,0.2,173,NaN
01,08,2017, 23,00,01,09,2017, 05,00,6.0,39.0,NaN,6.0,59,957,0.2,226,NaN
01,09,2017, 00,00,01,09,2017, 06,00,5.0,48.0,NaN,5.4,61,956,0.3,230,NaN
01,09,2017, 01,00,01,09,2017, 07,00,3.0,51.0,NaN,5.4,61,956,0.2,221,NaN
01,09,2017, 02,00,01,09,2017, 08,00,6.0,62.0,NaN,5.3,61,956,0.4,242,NaN
01,09,2017, 03,00,01,09,2017, 09,00,5.0,54.0,NaN,5.0,63,956,0.6,237,NaN
01,09,2017, 04,00,01,09,2017, 10,00,2.0,74.0,NaN,5.2,61,955,0.2,287,NaN
01,09,2017, 05,00,01,09,2017, 11,00,3.0,98.0,NaN,5.3,62,955,0.5,242,NaN
01,09,2017, 06,00,01,09,2017, 12,00,3.0,93.0,NaN,5.4,63,955,0.5,226,NaN
01,09,2017, 07,00,01,09,2017, 13,00,3.0,157.0,NaN,5.9,63,955,0.4,236,NaN
01,09,2017, 08,00,01,09,2017, 14,00,NaN,158.0,NaN,7.2,64,956,0.4,249,NaN
01,09,2017, 09,00,01,09,2017, 15,00,5.0,215.0,NaN,12.1,51,956,0.4,213,NaN
01,09,2017, 10,00,01,09,2017, 16,00,8.0,108.0,NaN,15.8,41,956,0.7,89,NaN
01,09,2017, 11,00,01,09,2017, 17,00,8.0,91.0,NaN,16.5,37,955,1.1,79,NaN
01,09,2017, 12,00,01,09,2017, 18,00,8.0,143.0,NaN,17.9,34,955,1.2,82,NaN
01,09,2017, 13,00,01,09,2017, 19,00,11.0,209.0,NaN,19.3,32,954,1.4,83,NaN
01,09,2017, 14,00,01,09,2017, 20,00,22.0,171.0,NaN,20.3,31,954,1.5,88,NaN
01,09,2017, 15,00,01,09,2017, 21,00,21.0,129.0,NaN,20.8,31,954,1.7,87,NaN
01,09,2017, 16,00,01,09,2017, 22,00,24.0,120.0,NaN,21.0,32,954,1.5,81,NaN
01,09,2017, 17,00,01,09,2017, 23,00,21.0,112.0,NaN,19.8,37,954,1.1,110,NaN
01,09,2017, 18,00,01,10,2017, 00,00,14.0,106.0,NaN,17.5,45,954,1.1,150,NaN
01,09,2017, 19,00,01,10,2017, 01,00,4.0,96.0,NaN,15.9,52,954,0.6,166,NaN
01,09,2017, 20,00,01,10,2017, 02,00,3.0,95.0,NaN,15.2,54,954,0.2,234,NaN
01,09,2017, 21,00,01,10,2017, 03,00,4.0,80.0,NaN,14.1,56,954,0.3,240,NaN
01,09,2017, 22,00,01,10,2017, 04,00,5.0,97.0,NaN,13.8,55,954,1.1,229,NaN
01,09,2017, 23,00,01,10,2017, 05,00,8.0,84.0,NaN,13.7,54,954,0.9,234,NaN
01,10,2017, 00,00,01,10,2017, 06,00,9.0,74.0,NaN,13.2,54,953,0.4,234,NaN
01,10,2017, 01,00,01,10,2017, 07,00,11.0,67.0,NaN,12.9,53,953,0.4,230,NaN
01,10,2017, 02,00,01,10,2017, 08,00,9.0,47.0,NaN,12.6,54,953,0.4,217,NaN
01,10,2017, 03,00,01,10,2017, 09,00,12.0,50.0,NaN,12.2,55,953,0.2,216,NaN
01,10,2017, 04,00,01,10,2017, 10,00,4.0,42.0,NaN,11.6,58,952,0.5,232,NaN
01,10,2017, 05,00,01,10,2017, 11,00,2.0,105.0,NaN,11.1,60,952,0.4,160,NaN
01,10,2017, 06,00,01,10,2017, 12,00,2.0,136.0,NaN,10.4,61,952,0.4,173,NaN
01,10,2017, 07,00,01,10,2017, 13,00,3.0,75.0,NaN,11.8,54,952,0.4,187,NaN
01,10,2017, 08,00,01,10,2017, 14,00,3.0,68.0,NaN,13.6,48,952,0.6,242,NaN
01,10,2017, 09,00,01,10,2017, 15,00,3.0,135.0,NaN,17.4,40,953,0.2,41,NaN
01,10,2017, 10,00,01,10,2017, 16,00,9.0,140.0,NaN,20.8,30,952,0.2,220,NaN
01,10,2017, 11,00,01,10,2017, 17,00,12.0,79.0,NaN,24.6,24,952,0.6,79,NaN
01,10,2017, 12,00,01,10,2017, 18,00,12.0,89.0,NaN,25.3,23,952,1.3,77,NaN
01,10,2017, 13,00,01,10,2017, 19,00,15.0,124.0,NaN,25.8,23,951,1.3,88,NaN
01,10,2017, 14,00,01,10,2017, 20,00,26.0,130.0,NaN,26.5,25,951,1.5,86,NaN
01,10,2017, 15,00,01,10,2017, 21,00,31.0,NaN,NaN,26.6,28,951,1.6,76,NaN
01,10,2017, 16,00,01,10,2017, 22,00,26.0,113.0,NaN,26.4,31,951,1.6,96,NaN
01,10,2017, 17,00,01,10,2017, 23,00,22.0,108.0,NaN,24.6,36,951,1.5,111,NaN
01,10,2017, 18,00,01,11,2017, 00,00,12.0,113.0,NaN,22.7,41,951,1.3,139,NaN
01,10,2017, 19,00,01,11,2017, 01,00,11.0,98.0,NaN,20.7,44,951,0.6,174,NaN
01,10,2017, 20,00,01,11,2017, 02,00,7.0,72.0,NaN,19.5,46,952,0.3,228,NaN
01,10,2017, 21,00,01,11,2017, 03,00,8.0,75.0,NaN,17.9,46,952,0.8,236,NaN
01,10,2017, 22,00,01,11,2017, 04,00,8.0,64.0,NaN,17.4,46,952,0.3,231,NaN
01,10,2017, 23,00,01,11,2017, 05,00,4.0,70.0,NaN,16.5,48,952,0.4,251,NaN
01,11,2017, 00,00,01,11,2017, 06,00,3.0,111.0,NaN,16.3,49,952,0.5,232,NaN
01,11,2017, 01,00,01,11,2017, 07,00,10.0,113.0,NaN,16.1,48,952,0.4,182,NaN
01,11,2017, 02,00,01,11,2017, 08,00,8.0,56.0,NaN,15.3,51,951,0.6,206,NaN
