#date PM 2.5 O3 Temperatura Humedad rel. Dirección viento Velocidad viento
01,05,20 13,00,24,61,16.1,19,57,1.7
01,05,20 14,00,19,69,17.8,14,17,1.9
01,05,20 15,00,9,74,19,12,16,2.2
01,05,20 16,00,1,77,19.7,11,27,1.6
01,05,20 17,00,9,79,19.9,12,61,1.4
01,05,20 18,00,12,74,19.7,11,352,1
01,05,20 19,00,23,53,16.4,24,217,2.5
01,05,20 20,00,25,43,14.5,27,221,2.5
01,05,20 21,00,23,26,13.8,25,209,2.2
01,05,20 22,00,22,1,12.4,29,215,1.6
01,05,20 23,00,28,1,11.7,29,219,2.1
43953,25,3,10.9,31,215,1.5
01,06,20 1,00,23,2,10.2,36,206,1.4
01,06,20 2,00,22,1,9.4,39,207,1.4
01,06,20 3,00,28,1,8.7,43,207,1.2
01,06,20 4,00,24,1,7.9,48,211,1.1
01,06,20 5,00,24,1,7.2,54,208,1.1
01,06,20 6,00,29,1,6.8,56,227,1.2
01,06,20 7,00,26,1,6.5,57,225,1.1
01,06,20 8,00,26,1,6.3,59,209,0.7
01,06,20 9,00,31,3,8.2,50,89,0.8
01,06,20 10,00,31,12,10.5,42,96,0.9
01,06,20 11,00,38,33,13.5,35,64,1.3
01,06,20 12,00,40,54,16.1,28,39,1.6
01,06,20 13,00,39,65,18.5,22,54,1.7
01,06,20 14,00,33,84,19.9,19,48,2
01,06,20 15,00,27,94,21.3,18,28,2.1
01,06,20 16,00,29,101,22.1,16,42,1.8
01,06,20 17,00,31,99,22.3,15,23,1.4
01,06,20 18,00,22,91,21.7,16,8,1.4
01,06,20 19,00,23,59,18.7,27,214,2.1
01,06,20 20,00,35,29,16.8,32,246,1.3
01,06,20 21,00,34,13,15.3,36,227,2.1
01,06,20 22,00,36,2,14.1,38,198,1.7
01,06,20 23,00,50,5,13,39,223,2.3
43984,44,16,12.7,33,220,2.6
01,07,20 1,00,37,24,12.2,32,216,2.3
01,07,20 2,00,30,24,11.8,31,218,2.5
01,07,20 3,00,21,22,10.8,34,240,0.9
01,07,20 4,00,21,3,9.6,38,228,1.6
01,07,20 5,00,24,12,9.5,35,213,2.2
01,07,20 6,00,22,21,9.7,33,237,1.7
01,07,20 7,00,13,2,8.4,42,225,1.1
01,07,20 8,00,11,1,8.6,37,227,2.1
01,07,20 9,00,21,7,11.7,30,287,1.4
01,07,20 10,00,20,26,13.6,21,4,3.3
01,07,20 11,00,13,35,14.4,15,1,3
01,07,20 12,00,17,38,15.3,14,6,2.7
01,07,20 13,00,15,45,16.1,10,12,2.6
01,07,20 14,00,10,49,16.3,11,50,1.9
01,07,20 15,00,14,56,17.3,11,41,2
01,07,20 16,00,12,62,18,11,83,1.7
01,07,20 17,00,14,65,18.2,12,29,1.6
01,07,20 18,00,15,50,17.4,15,336,2.2
01,07,20 19,00,19,26,15.6,20,332,2.6
01,07,20 20,00,23,21,14,27,326,2.5
01,07,20 21,00,20,24,12.5,36,318,2.5
01,07,20 22,00,17,20,11.5,42,335,2.2
01,07,20 23,00,12,16,10.8,46,308,1.4
44014,15,,9.9,45,165,0.6
01,08,20 1,00,18,,9.1,56,334,1.4
01,08,20 2,00,21,,8.7,50,228,0.8
01,08,20 3,00,18,,7.9,57,318,1.4
01,08,20 4,00,23,15,7.4,62,317,1.2
01,08,20 5,00,16,7,6.8,60,212,1.2
01,08,20 6,00,18,2,6.2,61,219,1.1
01,08,20 7,00,19,1,5.8,64,202,1.3
01,08,20 8,00,21,1,5.8,65,219,1
01,08,20 9,00,21,5,7.4,60,188,0.7
01,08,20 10,00,22,10,9.3,54,107,1
01,08,20 11,00,25,24,11.6,47,50,1.5
01,08,20 12,00,30,40,13.6,39,29,1.5
01,08,20 13,00,29,59,16.2,31,33,1.5
01,08,20 14,00,26,80,18,26,74,1.7
01,08,20 15,00,36,89,19.2,22,95,1.8
01,08,20 16,00,26,91,19.8,20,57,1.5
01,08,20 17,00,24,89,20.1,20,56,1.4
01,08,20 18,00,26,69,19.7,24,125,1.4
01,08,20 19,00,22,27,17.4,34,191,1.6
01,08,20 20,00,16,34,15.1,36,214,2.7
01,08,20 21,00,21,31,14.3,38,231,2.2
01,08,20 22,00,40,19,13.9,40,228,1.9
01,08,20 23,00,32,13,12.7,44,221,1.7
44045,30,27,12.2,45,222,2.1
01,09,20 1,00,33,29,11.6,48,218,2.1
01,09,20 2,00,27,21,11,51,225,1.6
01,09,20 3,00,28,2,10.4,53,228,1.9
01,09,20 4,00,27,1,10.1,52,205,1.6
01,09,20 5,00,31,3,9.3,54,191,1.4
01,09,20 6,00,25,1,8.6,58,264,1
01,09,20 7,00,28,1,7.9,60,187,0.6
01,09,20 8,00,28,1,7.6,64,249,0.8
01,09,20 9,00,29,3,9.7,58,72,0.6
01,09,20 10,00,29,14,12.2,48,38,1.1
01,09,20 11,00,32,39,14.8,38,87,1.3
01,09,20 12,00,24,60,17.2,32,75,1.2
01,09,20 13,00,20,71,19.3,22,46,1.6
01,09,20 14,00,21,68,20.7,16,70,2
01,09,20 15,00,12,74,21.4,16,24,2
01,09,20 16,00,13,82,22.1,16,40,1.6
01,09,20 17,00,19,78,22,17,48,1.4
01,09,20 18,00,16,57,21.2,22,77,1.9
01,09,20 19,00,10,41,18.6,34,188,2.2
01,09,20 20,00,23,21,16.6,36,224,2.1
01,09,20 21,00,23,16,16.3,36,263,2.5
01,09,20 22,00,24,21,15.8,36,247,2.4
01,09,20 23,00,18,22,14,40,222,2.7
44076,19,7,12.9,39,201,1.4
01,10,20 1,00,19,1,11.6,38,220,1.8
01,10,20 2,00,20,1,10.8,41,238,1
01,10,20 3,00,18,2,10,49,248,1.2
01,10,20 4,00,15,2,9.3,52,218,1.6
01,10,20 5,00,15,1,8.9,53,215,1.3
01,10,20 6,00,12,1,8.6,57,221,1.5
01,10,20 7,00,10,1,8.6,57,210,1.4
01,10,20 8,00,11,1,8.6,57,225,1.5
01,10,20 9,00,13,4,11.3,48,115,1
01,10,20 10,00,22,15,13.5,39,76,1.2
01,10,20 11,00,14,31,16,33,24,1.7
01,10,20 12,00,20,45,17.5,32,29,2.1
