12012020,13012020,14012020,15012020,16012020,17012020,18012020,19012020,20012020,21012020,22012020,23012020,24012020,25012020,26012020,27012020,28012020,29012020,30012020,31012020,01022020,02022020,03022020,04022020,05022020,06022020,07022020,08022020,09022020,10022020,11022020,12022020,13022020,14022020,15022020,16022020,17022020,18022020,19022020,20022020,21022020,22022020,23022020,24022020,25022020,26022020,27022020,28022020,29022020,01032020,02032020,03032020,04032020,05032020,06032020,07032020,08032020,09032020,10032020,11032020,12032020,13032020,14032020,15032020,16032020,17032020,18032020,19032020,20032020,21032020,22032020,23032020,24032020,25032020,26032020,27032020,28032020,29032020,30032020,31032020,01042020,02042020,03042020,04042020,05042020,06042020,07042020,08042020,09042020,10042020,11042020,12042020,13042020,14042020,15042020,16042020,17042020,18042020,19042020,20042020,21042020,22042020,23042020,24042020,25042020,26042020,27042020,28042020,29042020,30042020,01052020,02052020,03052020,04052020,05052020,06052020,07052020,08052020,09052020,10052020,11052020,12052020,13052020,14052020,15052020,16052020,17052020,18052020,19052020,20052020,21052020,22052020,23052020,24052020,25052020,26052020,27052020,28052020,29052020,30052020,31052020,01062020,02062020,03062020,04062020,05062020,06062020,07062020,08062020,09062020,10062020,11062020,12062020,13062020,14062020,15062020,16062020,17062020,18062020,19062020,20062020,21062020,22062020,23062020,24062020,25062020,26062020,27062020,28062020,29062020,30062020,01072020,02072020,03072020,04072020,05072020,06072020,07072020,08072020,09072020,10072020,11072020,12072020,13072020,14072020,15072020,16072020,17072020,18072020,19072020,20072020,21072020,22072020,23072020,24072020,25072020,26072020,27072020,28072020,29072020,30072020,31072020,01082020,02082020,03082020,04082020,05082020,06082020,07082020,08082020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,1,2,3,4,2,1,1,0,0,4,1,1,4,0,0,1,1,0,0,3,2,4,0,5,3,3,9,6,2,4,3,1,1,2,4,3,2,3,2,2,3,4,6,2,2,6,2,6,3,6,3,5,10,3,6,8,11,9,21,12,4,14,10,14,12,14,6,10,34,41,17,16,27,12,4,33,28,28,46,44,19,8,96,46,60,74,95,60,34,91,64,51,62,72,62,27,99,101,90,93,98,73,47,128,119,142,100,98,83,58,150,130,150,154,141,108,59,178,175,164,192,148,87,62,171,165,174,217,141,85,36,68,89,70,99,82,33,25,92,106,75,49,13,0
